,cpcb1_flag,tb_simonian_flag,binary_berger_flag,subgiant_berger_flag,koi_flag,norot_flag
10460885.0,-999.0,-999.0,0.0,0.0,-999.0,
10461011.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10461340.0,-999.0,-999.0,0.0,0.0,-999.0,
10461831.0,-999.0,-999.0,0.0,0.0,-999.0,
10462337.0,-999.0,-999.0,0.0,0.0,-999.0,
10462363.0,-999.0,-999.0,0.0,0.0,-999.0,
10462462.0,-999.0,-999.0,0.0,0.0,-1.0,
10462501.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10463609.0,-999.0,-999.0,0.0,0.0,-999.0,
10463638.0,-999.0,-999.0,0.0,0.0,-999.0,
10463760.0,-999.0,-999.0,0.0,0.0,-999.0,
10463840.0,-999.0,-999.0,1.0,0.0,-999.0,
10464111.0,-999.0,-999.0,0.0,0.0,-999.0,
10464142.0,-999.0,-999.0,1.0,0.0,-999.0,
10464657.0,-999.0,-999.0,0.0,0.0,-999.0,
10467986.0,-999.0,-999.0,0.0,0.0,-999.0,
10468547.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10468664.0,-999.0,-999.0,0.0,0.0,-999.0,
10468871.0,-999.0,-999.0,0.0,0.0,-999.0,
10468929.0,-999.0,-999.0,0.0,0.0,-999.0,
10468984.0,-999.0,-999.0,1.0,0.0,-999.0,
10469383.0,-999.0,-999.0,0.0,0.0,-999.0,
10469807.0,-999.0,-999.0,0.0,0.0,-999.0,
10470133.0,-999.0,-999.0,0.0,0.0,-999.0,
10470261.0,-999.0,-999.0,0.0,0.0,-999.0,
10471264.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10471434.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10471621.0,-999.0,-999.0,-999.0,-999.0,1.0,
10471674.0,-999.0,-999.0,0.0,0.0,-999.0,
10471681.0,-999.0,-999.0,0.0,0.0,-999.0,
10471832.0,-999.0,-999.0,0.0,0.0,-999.0,
10471844.0,-999.0,-999.0,1.0,0.0,-999.0,
10471960.0,-999.0,-999.0,0.0,0.0,-999.0,
10472574.0,-999.0,-999.0,0.0,0.0,-999.0,
10472662.0,-999.0,-999.0,0.0,0.0,-999.0,
10472670.0,-999.0,-999.0,0.0,0.0,-999.0,
10473444.0,-999.0,-999.0,0.0,0.0,-999.0,
10480233.0,-999.0,-999.0,1.0,0.0,-999.0,
10480913.0,-999.0,-999.0,0.0,0.0,-999.0,
10482401.0,-999.0,-999.0,0.0,0.0,-999.0,
10482602.0,-999.0,-999.0,0.0,0.0,-999.0,
10482690.0,-999.0,-999.0,1.0,0.0,-999.0,
10482705.0,-999.0,-999.0,0.0,0.0,-999.0,
10482939.0,-999.0,-999.0,0.0,0.0,-999.0,
10483810.0,-999.0,-999.0,0.0,0.0,-999.0,
10484010.0,-999.0,-999.0,0.0,0.0,-999.0,
10484064.0,-999.0,-999.0,0.0,0.0,-999.0,
10484325.0,-999.0,-999.0,0.0,0.0,-999.0,
10484670.0,-999.0,-999.0,0.0,0.0,-999.0,
10484789.0,-999.0,-999.0,0.0,0.0,-999.0,
10485584.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10485605.0,-999.0,-999.0,0.0,0.0,-999.0,
10485843.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10485913.0,-999.0,-999.0,0.0,0.0,-999.0,
10485922.0,-999.0,-999.0,1.0,0.0,-999.0,
10485978.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10487365.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10487534.0,-999.0,-999.0,0.0,0.0,-999.0,
10487796.0,-999.0,-999.0,0.0,0.0,-999.0,
10488080.0,-999.0,-999.0,1.0,0.0,-999.0,
10489175.0,-999.0,-999.0,0.0,0.0,-999.0,
10489206.0,-999.0,-999.0,2.0,0.0,0.0,
10489345.0,-999.0,-999.0,0.0,0.0,0.0,
10489544.0,-999.0,-999.0,0.0,0.0,-999.0,
10489923.0,-999.0,-999.0,1.0,0.0,-999.0,
10490027.0,-999.0,-999.0,0.0,0.0,-999.0,
10491292.0,-999.0,-999.0,0.0,0.0,-999.0,
10491684.0,-999.0,-999.0,0.0,0.0,-999.0,
10491731.0,-999.0,-999.0,0.0,0.0,-999.0,
10492130.0,-999.0,-999.0,0.0,0.0,-999.0,
10513604.0,-999.0,-999.0,0.0,0.0,-999.0,
10514169.0,-999.0,-999.0,0.0,0.0,-999.0,
10514288.0,-999.0,-999.0,0.0,0.0,-999.0,
10514291.0,-999.0,-999.0,0.0,0.0,-999.0,
10514352.0,-999.0,-999.0,0.0,0.0,-999.0,
10514529.0,-999.0,-999.0,0.0,0.0,-999.0,
10514561.0,-999.0,-999.0,0.0,0.0,-999.0,
10515183.0,-999.0,-999.0,0.0,0.0,-999.0,
10515199.0,-999.0,-999.0,0.0,0.0,-999.0,
10515276.0,-999.0,-999.0,0.0,0.0,-999.0,
10515478.0,-999.0,-999.0,0.0,0.0,-999.0,
10515924.0,-999.0,-999.0,1.0,0.0,-999.0,
10515934.0,-999.0,-999.0,0.0,0.0,-999.0,
10515986.0,1.0,-999.0,0.0,0.0,-999.0,
10516011.0,-999.0,-999.0,0.0,0.0,-999.0,
10516021.0,-999.0,-999.0,0.0,0.0,-999.0,
10516213.0,-999.0,-999.0,0.0,0.0,-999.0,
10516527.0,-999.0,-999.0,0.0,0.0,-999.0,
10516719.0,-999.0,-999.0,0.0,0.0,-999.0,
10517486.0,-999.0,-999.0,0.0,0.0,-999.0,
10518563.0,-999.0,-999.0,0.0,0.0,-999.0,
10518575.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10519040.0,-999.0,-999.0,0.0,0.0,-999.0,
10519506.0,-999.0,-999.0,0.0,0.0,-999.0,
10521200.0,-999.0,-999.0,0.0,0.0,-999.0,
10521516.0,-999.0,-999.0,0.0,0.0,-999.0,
10521966.0,-999.0,-999.0,0.0,0.0,-999.0,
10522057.0,-999.0,-999.0,0.0,0.0,-999.0,
10522437.0,-999.0,-999.0,0.0,0.0,-999.0,
10524950.0,-999.0,-999.0,1.0,0.0,-999.0,
10525027.0,-999.0,-999.0,0.0,0.0,0.0,
10525049.0,-999.0,-999.0,0.0,0.0,1.0,
10525169.0,-999.0,-999.0,0.0,0.0,-999.0,
10525375.0,-999.0,-999.0,0.0,0.0,-999.0,
10525463.0,-999.0,-999.0,0.0,0.0,-999.0,
10525682.0,-999.0,-999.0,0.0,0.0,-999.0,
10525691.0,-999.0,-999.0,0.0,0.0,-999.0,
10525840.0,-999.0,-999.0,0.0,0.0,-999.0,
10525962.0,-999.0,-999.0,0.0,0.0,-999.0,
10525990.0,-999.0,-999.0,0.0,0.0,-999.0,
10526036.0,-999.0,-999.0,0.0,0.0,-999.0,
10526037.0,-999.0,-999.0,0.0,0.0,-999.0,
10526080.0,-999.0,-999.0,0.0,0.0,-999.0,
10526136.0,-999.0,-999.0,0.0,0.0,-999.0,
10526152.0,-999.0,-999.0,0.0,0.0,-999.0,
10526289.0,-999.0,-999.0,0.0,0.0,-999.0,
10526369.0,-999.0,-999.0,0.0,0.0,-999.0,
10526696.0,-999.0,-999.0,0.0,0.0,-999.0,
10526811.0,-999.0,-999.0,0.0,0.0,-999.0,
10526849.0,-999.0,-999.0,1.0,0.0,-999.0,
10527150.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10527540.0,-999.0,-999.0,0.0,0.0,-999.0,
10527935.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10527947.0,-999.0,-999.0,0.0,0.0,-999.0,
10528243.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10528584.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10528691.0,-999.0,-999.0,0.0,0.0,-999.0,
10529055.0,-999.0,-999.0,0.0,0.0,-999.0,
10529174.0,-999.0,-999.0,0.0,0.0,-999.0,
10529176.0,-999.0,-999.0,0.0,0.0,-999.0,
10529186.0,-999.0,-999.0,1.0,0.0,-999.0,
10529541.0,-999.0,-999.0,0.0,0.0,-999.0,
10529644.0,-999.0,-999.0,1.0,0.0,-999.0,
10529777.0,-999.0,-999.0,0.0,0.0,-999.0,
10532450.0,-999.0,-999.0,0.0,0.0,-999.0,
10532566.0,-999.0,-999.0,0.0,0.0,-999.0,
10533060.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10533168.0,-999.0,-999.0,0.0,0.0,-999.0,
10533400.0,-999.0,-999.0,0.0,0.0,-999.0,
10533542.0,-999.0,-999.0,0.0,0.0,-999.0,
10533906.0,-999.0,-999.0,0.0,0.0,-999.0,
10534056.0,-999.0,-999.0,0.0,0.0,-999.0,
10534728.0,-999.0,-999.0,0.0,0.0,-999.0,
10534762.0,-999.0,-999.0,0.0,0.0,-999.0,
10535074.0,-999.0,-999.0,0.0,0.0,-999.0,
10535424.0,1.0,-999.0,0.0,1.0,-999.0,
10535592.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10535696.0,-999.0,-999.0,0.0,0.0,-999.0,
10535848.0,-999.0,-999.0,0.0,0.0,-999.0,
10535858.0,-999.0,-999.0,0.0,0.0,-1.0,
10535886.0,-999.0,-999.0,0.0,0.0,-1.0,
10536458.0,-999.0,-999.0,0.0,0.0,-999.0,
10536936.0,-999.0,-999.0,0.0,0.0,-999.0,
10537283.0,-999.0,-999.0,1.0,0.0,-999.0,
10537360.0,-999.0,-999.0,0.0,0.0,-999.0,
10537419.0,-999.0,-999.0,0.0,0.0,-999.0,
10537965.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10538735.0,-999.0,-999.0,0.0,0.0,-999.0,
10538928.0,-999.0,-999.0,0.0,0.0,-999.0,
10539235.0,-999.0,-999.0,0.0,0.0,-999.0,
10544826.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10545372.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10545803.0,-999.0,-999.0,0.0,0.0,-999.0,
10545804.0,-999.0,-999.0,1.0,0.0,-999.0,
10545890.0,-999.0,-999.0,1.0,0.0,-999.0,
10546601.0,-999.0,-999.0,0.0,0.0,-999.0,
10546745.0,-999.0,-999.0,1.0,0.0,-999.0,
10546982.0,-999.0,-999.0,0.0,0.0,-999.0,
10547297.0,-999.0,-999.0,0.0,0.0,-999.0,
10548015.0,-999.0,-999.0,0.0,0.0,-999.0,
10548123.0,-999.0,-999.0,1.0,0.0,-999.0,
10548508.0,-999.0,-999.0,0.0,0.0,-999.0,
10548623.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10548640.0,1.0,-999.0,0.0,0.0,-999.0,
10548868.0,-999.0,-999.0,1.0,0.0,-999.0,
10549100.0,-999.0,-999.0,0.0,0.0,-999.0,
10549313.0,-999.0,-999.0,0.0,0.0,-999.0,
10550039.0,-999.0,-999.0,0.0,0.0,-999.0,
10550570.0,-999.0,-999.0,0.0,0.0,-999.0,
10550692.0,-999.0,-999.0,0.0,0.0,-999.0,
10552016.0,-999.0,-999.0,0.0,0.0,-999.0,
10552017.0,-999.0,-999.0,1.0,0.0,-999.0,
10552504.0,-999.0,-999.0,0.0,0.0,-999.0,
10552727.0,-999.0,-999.0,0.0,0.0,-999.0,
10553017.0,1.0,-999.0,0.0,1.0,-999.0,
10553199.0,-999.0,-999.0,0.0,0.0,-999.0,
10553563.0,-999.0,-999.0,0.0,0.0,-999.0,
10553852.0,1.0,-0.923,1.0,0.0,-999.0,
10554222.0,-999.0,-999.0,0.0,0.0,-999.0,
10554356.0,-999.0,-999.0,1.0,0.0,-999.0,
10555700.0,-999.0,-999.0,0.0,0.0,-999.0,
10556001.0,-999.0,-999.0,1.0,0.0,-999.0,
10556022.0,-999.0,-999.0,1.0,0.0,-999.0,
10556156.0,-999.0,-999.0,0.0,0.0,-999.0,
10556201.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10556466.0,-999.0,-999.0,0.0,0.0,-999.0,
10556725.0,-999.0,-999.0,0.0,0.0,-999.0,
10556834.0,-999.0,-999.0,0.0,0.0,-999.0,
10557342.0,-999.0,-999.0,0.0,0.0,-999.0,
10557356.0,-999.0,-999.0,1.0,0.0,-999.0,
10578030.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10578113.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10578141.0,-999.0,-999.0,0.0,0.0,-999.0,
10578167.0,-999.0,-999.0,0.0,0.0,-999.0,
10578371.0,-999.0,-999.0,0.0,0.0,-999.0,
10578821.0,-999.0,-999.0,0.0,0.0,-999.0,
10578903.0,-999.0,-999.0,0.0,0.0,-999.0,
10579225.0,-999.0,-999.0,0.0,0.0,-999.0,
10579253.0,-999.0,-999.0,0.0,0.0,-999.0,
10579337.0,-999.0,-999.0,0.0,0.0,-999.0,
10579525.0,-999.0,-999.0,0.0,0.0,-999.0,
10579570.0,-999.0,-999.0,0.0,0.0,-1.0,
10579775.0,-999.0,-999.0,0.0,0.0,-999.0,
10580086.0,-999.0,-999.0,0.0,0.0,-999.0,
10580447.0,-999.0,-999.0,0.0,0.0,-999.0,
10580460.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10580888.0,-999.0,-999.0,0.0,0.0,-999.0,
10581221.0,-999.0,-999.0,0.0,0.0,-999.0,
10581333.0,-999.0,-999.0,0.0,0.0,-999.0,
10581506.0,-999.0,-999.0,1.0,0.0,-999.0,
10581640.0,-999.0,-999.0,0.0,0.0,-999.0,
10582096.0,-999.0,-999.0,0.0,0.0,-999.0,
10582513.0,-999.0,-999.0,0.0,0.0,-999.0,
10582795.0,-999.0,-999.0,0.0,0.0,-999.0,
10582957.0,-999.0,-999.0,0.0,0.0,-999.0,
10582988.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10583032.0,-999.0,-999.0,0.0,0.0,-999.0,
10583089.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10583486.0,-999.0,-999.0,0.0,0.0,-999.0,
10583704.0,-999.0,-999.0,0.0,0.0,-999.0,
10583885.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10584006.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10584063.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10585782.0,-999.0,-999.0,0.0,0.0,-999.0,
10585920.0,-999.0,-999.0,0.0,0.0,-999.0,
10585974.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10586604.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10586642.0,-999.0,-999.0,0.0,0.0,-999.0,
10586666.0,-999.0,-999.0,0.0,0.0,-999.0,
10586780.0,-999.0,-999.0,0.0,0.0,-999.0,
10586847.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10587067.0,-999.0,-999.0,1.0,0.0,-999.0,
10587070.0,-999.0,-999.0,0.0,0.0,-999.0,
10587237.0,1.0,-999.0,0.0,0.0,-999.0,
10587610.0,-999.0,-999.0,0.0,0.0,-999.0,
10589837.0,-999.0,-999.0,0.0,0.0,-999.0,
10590040.0,-999.0,-999.0,1.0,0.0,-999.0,
10590277.0,-999.0,-999.0,1.0,0.0,-999.0,
10590402.0,-999.0,-999.0,1.0,0.0,-999.0,
10590521.0,-999.0,-999.0,0.0,0.0,-999.0,
10590538.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10590762.0,-999.0,-999.0,0.0,0.0,-999.0,
10590843.0,-999.0,-999.0,0.0,0.0,-999.0,
10591351.0,-999.0,-999.0,0.0,0.0,-999.0,
10591375.0,-999.0,-999.0,0.0,0.0,-999.0,
10591489.0,-999.0,-999.0,0.0,0.0,-999.0,
10591574.0,-999.0,-999.0,0.0,0.0,-999.0,
10591578.0,-999.0,-999.0,0.0,0.0,-1.0,
10591705.0,-999.0,-999.0,0.0,0.0,-999.0,
10591855.0,-999.0,-999.0,0.0,0.0,0.0,
10591971.0,-999.0,-999.0,0.0,0.0,-999.0,
10592027.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10592081.0,-999.0,-999.0,0.0,0.0,-999.0,
10592263.0,-999.0,-999.0,0.0,0.0,-999.0,
10592442.0,-999.0,-999.0,0.0,0.0,-999.0,
10592495.0,-999.0,-999.0,0.0,0.0,-999.0,
10592535.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10592572.0,-999.0,-999.0,0.0,0.0,-999.0,
10592683.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10592693.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10593110.0,-999.0,-999.0,0.0,0.0,-999.0,
10593596.0,-999.0,-999.0,0.0,0.0,-999.0,
10593952.0,-999.0,-999.0,0.0,0.0,-999.0,
10594094.0,-999.0,-999.0,0.0,0.0,-999.0,
10596582.0,-999.0,-999.0,1.0,0.0,-999.0,
10596669.0,-999.0,-999.0,0.0,0.0,-999.0,
10596694.0,-999.0,-999.0,0.0,0.0,-999.0,
10596744.0,-999.0,-999.0,0.0,0.0,-999.0,
10597391.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10597450.0,-999.0,-999.0,0.0,0.0,-999.0,
10597460.0,-999.0,-999.0,0.0,0.0,-999.0,
10597555.0,-999.0,-999.0,0.0,0.0,-999.0,
10597649.0,-999.0,-999.0,0.0,0.0,-999.0,
10598166.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10598186.0,-999.0,-999.0,0.0,0.0,-999.0,
10598352.0,-999.0,-999.0,0.0,0.0,-999.0,
10598354.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10599800.0,-999.0,-999.0,0.0,0.0,-999.0,
10599832.0,-999.0,-999.0,0.0,0.0,-999.0,
10599856.0,-999.0,-999.0,0.0,0.0,-999.0,
10600742.0,-999.0,-999.0,0.0,0.0,-999.0,
10600816.0,-999.0,-999.0,0.0,0.0,-999.0,
10601093.0,-999.0,-999.0,0.0,0.0,-999.0,
10601760.0,-999.0,-999.0,0.0,0.0,-999.0,
10602100.0,-999.0,-999.0,0.0,0.0,-999.0,
10602265.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10602294.0,-999.0,-999.0,0.0,0.0,-999.0,
10602536.0,-999.0,-999.0,0.0,0.0,-999.0,
10603046.0,-999.0,-999.0,0.0,0.0,-999.0,
10603357.0,-999.0,-999.0,0.0,0.0,-999.0,
10603915.0,-999.0,-999.0,0.0,0.0,-999.0,
10604324.0,-999.0,-999.0,0.0,0.0,-999.0,
10604335.0,-999.0,-999.0,0.0,0.0,0.0,
10604592.0,-999.0,-999.0,0.0,0.0,1.0,
10609890.0,-999.0,-999.0,0.0,0.0,-999.0,
10610107.0,-999.0,-999.0,0.0,0.0,-999.0,
10610121.0,-999.0,-999.0,0.0,0.0,-999.0,
10610378.0,-999.0,-999.0,1.0,0.0,-999.0,
10610566.0,-999.0,-999.0,0.0,0.0,-999.0,
10611035.0,-999.0,-999.0,0.0,0.0,-999.0,
10611331.0,-999.0,-999.0,0.0,0.0,-999.0,
10611342.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10612424.0,-999.0,-999.0,0.0,0.0,-999.0,
10612666.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10613118.0,-999.0,-999.0,1.0,0.0,-999.0,
10613935.0,-999.0,-999.0,0.0,0.0,-999.0,
10614174.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10614279.0,-999.0,-999.0,0.0,0.0,-999.0,
10614824.0,-999.0,-999.0,0.0,0.0,-999.0,
10614833.0,-999.0,-999.0,0.0,0.0,-999.0,
10615211.0,-999.0,-999.0,0.0,0.0,-999.0,
10615263.0,-999.0,-999.0,0.0,0.0,-999.0,
10616716.0,-999.0,-999.0,0.0,0.0,-999.0,
10617226.0,-999.0,-999.0,0.0,0.0,-999.0,
10617289.0,-999.0,-999.0,0.0,0.0,-999.0,
10618456.0,-999.0,-999.0,0.0,0.0,-999.0,
10618510.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10618797.0,-999.0,-999.0,0.0,0.0,-999.0,
10618904.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10618962.0,-999.0,-999.0,0.0,0.0,-999.0,
10619451.0,-999.0,-999.0,0.0,0.0,-999.0,
10619822.0,-999.0,-999.0,0.0,0.0,-999.0,
10620838.0,-999.0,-999.0,0.0,0.0,-999.0,
10621302.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10621910.0,-999.0,-999.0,0.0,0.0,-999.0,
10622511.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10622558.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10644236.0,-999.0,-999.0,0.0,0.0,-999.0,
10644522.0,-999.0,-999.0,0.0,0.0,-999.0,
10644691.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10644834.0,-999.0,-999.0,0.0,0.0,-999.0,
10644846.0,-999.0,-999.0,1.0,0.0,-999.0,
10645673.0,-999.0,-999.0,0.0,0.0,-999.0,
10646091.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10646426.0,-999.0,-999.0,0.0,0.0,-999.0,
10646757.0,-999.0,-999.0,0.0,0.0,-999.0,
10647081.0,-999.0,-999.0,0.0,0.0,-999.0,
10647233.0,-999.0,-999.0,0.0,0.0,-999.0,
10647353.0,-999.0,-999.0,0.0,0.0,-999.0,
10647424.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10647444.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10647743.0,-999.0,-999.0,0.0,0.0,-999.0,
10647812.0,-999.0,-999.0,0.0,0.0,-999.0,
10647912.0,-999.0,-999.0,0.0,0.0,-999.0,
10648902.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10649346.0,-999.0,-999.0,0.0,0.0,-999.0,
10649355.0,-999.0,-999.0,1.0,0.0,-999.0,
10651319.0,-999.0,-999.0,0.0,0.0,-999.0,
10651322.0,-999.0,-999.0,0.0,0.0,-999.0,
10651367.0,-999.0,-999.0,0.0,0.0,-999.0,
10651636.0,-999.0,-999.0,0.0,0.0,-999.0,
10652621.0,-999.0,-999.0,1.0,0.0,-999.0,
10652989.0,-999.0,-999.0,0.0,0.0,-999.0,
10653560.0,1.0,-999.0,-999.0,-999.0,-999.0,
10656023.0,-999.0,-999.0,0.0,0.0,-999.0,
10656438.0,-999.0,-999.0,0.0,0.0,-999.0,
10656481.0,-999.0,-999.0,0.0,0.0,-999.0,
10657216.0,-999.0,-999.0,0.0,0.0,-999.0,
10657441.0,-999.0,-999.0,1.0,0.0,-999.0,
10657760.0,-999.0,-999.0,0.0,0.0,-999.0,
10657798.0,-999.0,-999.0,0.0,0.0,-999.0,
10657825.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10658012.0,-999.0,-999.0,0.0,0.0,-999.0,
10658197.0,-999.0,-999.0,0.0,0.0,-999.0,
10658293.0,-999.0,-999.0,0.0,0.0,-999.0,
10658486.0,-999.0,-999.0,0.0,0.0,-999.0,
10658494.0,-999.0,-999.0,0.0,0.0,-999.0,
10658777.0,-999.0,-999.0,1.0,0.0,-999.0,
10658790.0,-999.0,-999.0,0.0,0.0,-999.0,
10658822.0,-999.0,-999.0,0.0,0.0,-999.0,
10658833.0,-999.0,-999.0,0.0,0.0,-999.0,
10659034.0,-999.0,-999.0,0.0,0.0,-999.0,
10659317.0,-999.0,-999.0,0.0,0.0,-999.0,
10659335.0,-999.0,-999.0,0.0,0.0,-999.0,
10659585.0,-999.0,-999.0,0.0,0.0,-999.0,
10659819.0,-999.0,-999.0,0.0,0.0,-999.0,
10661913.0,-999.0,-999.0,0.0,0.0,-1.0,
10662090.0,-999.0,-999.0,0.0,0.0,-999.0,
10662154.0,-999.0,-999.0,0.0,0.0,-999.0,
10662202.0,-999.0,-999.0,1.0,0.0,0.0,
10663298.0,-999.0,-999.0,0.0,0.0,-999.0,
10663508.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10664152.0,-999.0,-999.0,0.0,0.0,-999.0,
10664441.0,-999.0,-999.0,0.0,0.0,-999.0,
10665178.0,1.0,-0.671,1.0,0.0,-999.0,
10665436.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10665572.0,-999.0,-999.0,0.0,0.0,-999.0,
10666394.0,-999.0,-999.0,0.0,0.0,-999.0,
10666425.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10666557.0,-999.0,-999.0,0.0,0.0,-999.0,
10666676.0,-999.0,-999.0,0.0,0.0,-999.0,
10666889.0,-999.0,-999.0,0.0,0.0,-999.0,
10666943.0,-999.0,-999.0,0.0,0.0,-999.0,
10667024.0,-999.0,-999.0,0.0,0.0,-999.0,
10667297.0,-999.0,-999.0,0.0,0.0,-999.0,
10667773.0,-999.0,-999.0,0.0,0.0,-999.0,
10667919.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10667953.0,-999.0,-999.0,0.0,0.0,-999.0,
10668098.0,-999.0,-999.0,1.0,0.0,-999.0,
10668821.0,-999.0,-999.0,0.0,0.0,-999.0,
10669962.0,-999.0,-999.0,0.0,0.0,-999.0,
10669993.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10670119.0,-999.0,-999.0,-999.0,-999.0,0.0,
10670791.0,-999.0,-999.0,0.0,0.0,-999.0,
10675286.0,-999.0,-999.0,0.0,0.0,-999.0,
10675385.0,-999.0,-999.0,0.0,0.0,-999.0,
10675860.0,-999.0,-999.0,1.0,0.0,-999.0,
10676014.0,-999.0,-999.0,0.0,0.0,0.0,
10676026.0,-999.0,-999.0,0.0,0.0,-999.0,
10676126.0,-999.0,-999.0,0.0,0.0,-999.0,
10676216.0,-999.0,-999.0,0.0,0.0,-999.0,
10676422.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10676482.0,-999.0,-999.0,0.0,0.0,-999.0,
10676871.0,-999.0,-999.0,0.0,0.0,-999.0,
10677191.0,-999.0,-999.0,0.0,0.0,-999.0,
10677679.0,-999.0,-999.0,0.0,0.0,-999.0,
10678220.0,-999.0,-999.0,0.0,0.0,-999.0,
10678359.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10678644.0,-999.0,-999.0,0.0,0.0,-999.0,
10678865.0,-999.0,-999.0,0.0,0.0,-999.0,
10679030.0,-999.0,-999.0,0.0,0.0,-999.0,
10679746.0,-999.0,-999.0,0.0,0.0,-999.0,
10680198.0,-999.0,-999.0,0.0,0.0,-999.0,
10682280.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10682589.0,-999.0,-999.0,0.0,0.0,-999.0,
10682594.0,-999.0,-999.0,0.0,0.0,-999.0,
10682835.0,-999.0,-999.0,0.0,0.0,-999.0,
10684175.0,-999.0,-999.0,0.0,0.0,-999.0,
10684697.0,-999.0,-999.0,1.0,0.0,-999.0,
10685144.0,-999.0,-999.0,1.0,0.0,-999.0,
10685148.0,-999.0,-999.0,0.0,0.0,-999.0,
10685528.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10685557.0,-999.0,-999.0,0.0,0.0,-999.0,
10685672.0,-999.0,-999.0,0.0,0.0,-999.0,
10685764.0,-999.0,-999.0,-999.0,-999.0,1.0,
10686479.0,-999.0,-999.0,1.0,0.0,-999.0,
10686809.0,-999.0,-999.0,0.0,0.0,-999.0,
10686864.0,-999.0,-999.0,-999.0,-999.0,0.0,
10686865.0,-999.0,-999.0,0.0,0.0,-999.0,
10708840.0,-999.0,-999.0,0.0,0.0,-999.0,
10709584.0,-999.0,-999.0,0.0,0.0,-999.0,
10709619.0,-999.0,-999.0,0.0,0.0,-999.0,
10709949.0,-999.0,-999.0,0.0,0.0,-999.0,
10710097.0,-999.0,-999.0,0.0,0.0,-999.0,
10710233.0,-999.0,-999.0,-999.0,-999.0,-999.0,
10710333.0,-999.0,-999.0,1.0,0.0,-999.0,
10710452.0,-999.0,-999.0,1.0,0.0,-999.0,
10710711.0,-999.0,-999.0,0.0,0.0,-999.0,
10710753.0,1.0,-999.0,0.0,0.0,-999.0,
10711052.0,-999.0,-999.0,0.0,0.0,-999.0,
10711897.0,-999.0,-999.0,0.0,0.0,-999.0,
